136.961451	136.961451	
137.868481	137.868481	
138.775510	138.775510	
139.138322	139.138322	
139.682540	139.682540	
140.045351	140.045351	
140.408163	140.408163	
141.315193	141.315193	
142.222222	142.222222	
143.129252	143.129252	
143.492063	143.492063	
144.036281	144.036281	
144.761905	144.761905	
145.668934	145.668934	
146.575964	146.575964	
146.938776	146.938776	
147.482993	147.482993	
148.390023	148.390023	
149.115646	149.115646	
150.022676	150.022676	
150.566893	150.566893	
150.929705	150.929705	
151.836735	151.836735	
152.562358	152.562358	
153.106576	153.106576	
153.469388	153.469388	
154.013605	154.013605	
154.376417	154.376417	
155.283447	155.283447	
156.190476	156.190476	
157.097506	157.097506	
157.823129	157.823129	
158.730159	158.730159	
159.637188	159.637188	
160.544218	160.544218	
161.451247	161.451247	
162.176871	162.176871	
163.083900	163.083900	
163.990930	163.990930	
164.716553	164.716553	
165.623583	165.623583	
166.530612	166.530612	
167.074830	167.074830	
167.437642	167.437642	
167.800454	167.800454	
168.344671	168.344671	
168.707483	168.707483	
169.251701	169.251701	
169.614512	169.614512	
170.158730	170.158730	
170.521542	170.521542	
170.884354	170.884354	
171.428571	171.428571	
171.791383	171.791383	
172.335601	172.335601	
172.698413	172.698413	
173.061224	173.061224	
173.605442	173.605442	
173.968254	173.968254	
174.331066	174.331066	
174.875283	174.875283	
175.238095	175.238095	
175.782313	175.782313	
176.145125	176.145125	
176.507937	176.507937	
177.052154	177.052154	
177.414966	177.414966	
177.959184	177.959184	
178.321995	178.321995	
178.684807	178.684807	
179.229025	179.229025	
179.591837	179.591837	
179.954649	179.954649	
180.498866	180.498866	
180.861678	180.861678	
181.405896	181.405896	
181.768707	181.768707	
182.312925	182.312925	
183.945578	183.945578	
185.759637	185.759637	
187.392290	187.392290	
189.206349	189.206349	
191.020408	191.020408	
192.653061	192.653061	
194.285714	194.285714	
196.099773	196.099773	
197.913832	197.913832	
199.727891	199.727891	
201.360544	201.360544	
203.174603	203.174603	
204.807256	204.807256	
206.621315	206.621315	
210.068027	210.068027	
210.975057	210.975057	
211.882086	211.882086	
212.789116	212.789116	
213.696145	213.696145	
214.603175	214.603175	
215.510204	215.510204	
216.417234	216.417234	
